Southern Mississippi,0,74,20.8,116,20.8,24
Western Michigan,-0.5,75,33.2,39,33.7,100
Northern Illinois,-0.6,76,18.9,120,19.5,19
Marshall,-1.2,77,22.1,111,23.2,37
Toledo,-1.3,78,33.8,33,35,107
Florida Atlantic,-1.3,79,30,62,31.3,89
Army,-1.4,80,31.1,55,32.5,94
Georgia Southern,-1.5,81,29.2,70,30.7,85
Ohio,-1.9,82,33.7,34,35.6,109
Nevada,-1.9,83,28.5,77,30.5,84
North Texas,-2,84,31.2,53,33.3,98
Southern Methodist,-2.2,85,24.9,97,27.2,66
Louisiana Tech,-2.4,86,24.1,101,26.6,57
Louisville,-2.7,87,26.9,86,29.6,78
Florida International,-3.3,88,29.7,67,33,97
Georgia Tech,-3.5,89,30.9,57,34.4,102
Air Force,-3.5,90,28.7,74,32.2,92
Illinois,-3.8,91,31.1,54,34.9,106
Wyoming,-4.7,92,23,107,27.6,68
Miami (OH),-4.9,93,25.1,95,30,82
Hawaii,-5.5,94,30.9,58,36.3,110
Tulsa,-6,95,24,103,30,80
Eastern Michigan,-6.4,96,23.2,106,29.7,79
Buffalo,-7,97,26.7,88,33.7,99
Tulane,-7.2,98,21.5,112,28.7,75
Louisiana,-7.2,99,30.9,56,38.1,114
Nevada-Las Vegas,-7.5,100,33.3,38,40.7,121
Western Kentucky,-8.6,101,21.4,114,30,81
Texas State,-8.8,102,17.1,124,25.8,50
Louisiana-Monroe,-8.9,103,25.9,91,34.8,105
Middle Tennessee State,-9.3,104,21.5,113,30.8,86
Oregon State,-9.4,105,29.3,68,38.7,116
Alabama-Birmingham,-9.8,106,19,119,28.8,76
Kansas,-12.1,107,20.4,117,32.5,96
Rutgers,-12.3,108,18.7,121,31,87
Colorado State,-12.8,109,24.1,102,36.8,112
Ball State,-12.9,110,23.5,105,36.4,111
Kent State,-13.7,111,24.6,99,38.3,115
Liberty,-13.8,112,27.5,84,41.3,123
East Carolina,-14.4,113,20.1,118,34.5,104
Georgia State,-15.2,114,26.1,90,41.3,122
New Mexico,-15.3,115,23.9,104,39.1,117
Coastal Carolina,-15.6,116,28.4,79,44,127
San Jose State,-16.2,117,18.2,122,34.4,103
Navy,-16.3,118,25.6,93,41.9,125
Old Dominion,-17.6,119,22.2,110,39.7,119
Charlotte,-17.8,120,14.6,126,32.5,95
New Mexico State,-17.9,121,22.5,108,40.4,120
Central Michigan,-18.5,122,13.7,128,32.2,93
Bowling Green State,-19.4,123,27.5,85,46.9,130
Akron,-19.9,124,14.4,127,34.3,101
Massachusetts,-19.9,125,24.7,98,44.7,128
Rice,-20,126,18,123,38,113
South Alabama,-20.8,127,22.5,109,43.3,126
Texas-San Antonio,-21.7,128,13.5,129,35.2,108
Connecticut,-24.7,129,21,115,45.7,129
Texas-El Paso,-28.5,130,12.8,130,41.3,124
